I0,I1,I2,I3,I4,I5,I6,I7,I8,I9
0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,171.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,171.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,171.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,171.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,171.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,171.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,171.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,171.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,171.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,171.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,171.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,171.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,172.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,172.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,172.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,172.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,172.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,172.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,172.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,172.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,172.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,172.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,172.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,172.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,172.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,172.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,173.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,173.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,173.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,173.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,173.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,173.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,173.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,173.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,173.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,173.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,173.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,173.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,173.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,173.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,174.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,174.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,174.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,174.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,174.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,174.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,174.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,174.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,174.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,174.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,174.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,174.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,174.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,174.000
0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,174.000
0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,175.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,175.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,175.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,175.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,175.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,175.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,175.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,175.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,175.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,175.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,175.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,175.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,175.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,175.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,176.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,176.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,176.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,176.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,176.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,176.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,176.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,176.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,176.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,176.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,176.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,176.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,176.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,176.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,177.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,177.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,177.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,177.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,177.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,177.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,177.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,177.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,177.000
0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,177.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,177.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,177.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,177.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,177.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,178.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,178.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,178.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,178.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,178.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,178.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,178.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,178.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,178.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,178.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,178.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,178.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,178.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,178.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,178.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,179.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,179.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,179.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,179.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,179.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,179.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,179.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,179.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,179.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,179.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,179.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,179.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,179.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,179.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,180.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,180.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,180.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,180.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,180.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,180.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,180.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,180.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,180.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,180.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,180.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,180.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,180.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,180.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,181.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,181.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,181.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,181.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,181.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,181.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,181.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,181.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,181.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,181.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,181.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,181.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,181.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,181.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,181.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,182.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,182.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,182.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,182.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,182.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,182.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,182.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,182.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,182.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,182.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,182.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,182.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,182.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,182.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,183.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,183.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,183.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,183.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,183.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,183.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,183.000
0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,183.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,183.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,183.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,183.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,183.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,183.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,183.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,184.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,184.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,184.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,184.000
0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,184.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,184.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,184.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,184.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,184.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,184.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,184.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,184.000
0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,184.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,184.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,185.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,185.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,185.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,185.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,185.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,185.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,185.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,185.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,185.000
0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,185.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,185.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,185.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,185.000
0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,185.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,185.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,186.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,186.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,186.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,186.000
0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,186.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,186.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,186.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,186.000
0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,186.000
0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,186.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,186.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,186.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,186.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,186.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,187.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,187.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,187.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,187.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,187.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,187.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,187.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,187.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,187.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,187.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,187.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,187.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,187.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,187.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,188.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,188.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,188.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,188.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,188.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,188.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,188.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,188.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,188.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,188.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,188.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,188.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,188.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,188.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,188.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,189.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,189.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,189.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,189.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,189.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,189.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,189.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,189.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,189.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,189.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,189.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,189.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,189.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,189.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,190.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,190.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,190.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,190.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,190.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,190.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,190.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,190.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,190.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,190.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,190.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,190.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,190.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,190.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,191.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,191.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,191.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,191.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,191.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,191.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,191.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,191.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,191.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,191.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,191.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,191.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,191.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,191.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,192.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,192.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,192.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,192.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,192.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,192.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,192.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,192.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,192.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,192.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,192.000
-0.033,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,192.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,192.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,192.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,192.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,193.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,193.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,193.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,193.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,193.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,193.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,193.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,193.000
0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,193.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,193.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,193.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,193.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,193.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,193.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,194.000
0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,194.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,194.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,194.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,194.000
-0.011,18.600,-697.500,0.000,0.000,0.000,0.000,0.000,1.000,194.000
