I0,I1,I2,I3,I4,I5,I6,I7,I8,I9
-0.032959,-0.000183,43.900002,0.000000,-0.032959,-0.011536,46.599998,0.000000,3.000000,101.000000
-0.032959,-0.000183,43.900002,0.000000,-0.032959,-0.000183,46.599998,0.000000,3.000000,74.000000
-0.032959,-0.000183,43.900002,0.000000,-0.032959,-0.000183,46.599998,0.000000,3.000000,245.000000
0.010986,-0.000183,43.900002,0.000000,0.010986,0.033875,46.599998,0.000000,3.000000,152.000000
-0.010986,-0.000183,43.900002,0.000000,0.098877,-0.028748,46.599998,0.000000,3.000000,73.000000
-0.032959,-0.000183,43.900002,0.000000,0.142822,-0.000183,46.599998,0.000000,3.000000,34.000000
-0.010986,-0.000183,43.900002,0.000000,0.120850,-0.137514,46.599998,0.000000,3.000000,197.000000
-0.010986,-0.000183,43.900002,0.000000,0.032959,-0.000183,46.599998,0.000000,3.000000,149.000000
-0.010986,-0.000183,43.900002,0.000000,0.032959,0.089906,46.599998,0.000000,3.000000,62.000000
-0.032959,-0.000183,43.900002,0.000000,0.010986,-0.000183,46.599998,0.000000,3.000000,60.000000
-0.010986,-0.020691,43.900002,0.000000,0.098877,-0.073060,46.599998,0.000000,3.000000,208.000000
-0.010986,-0.000183,43.900002,0.000000,0.054932,-0.000183,46.599998,0.000000,3.000000,72.000000
-0.010986,-0.000183,43.900002,0.000000,0.032959,-0.000183,46.599998,0.000000,3.000000,231.000000
-0.010986,-0.000183,43.900002,0.000000,0.054932,-0.000183,46.599998,0.000000,3.000000,201.000000
-0.032959,-0.000183,43.900002,0.000000,0.032959,-0.000183,46.599998,0.000000,3.000000,75.000000
-0.032959,-0.000183,43.900002,0.000000,0.098877,-0.013733,46.599998,0.000000,3.000000,232.000000
-0.032959,-0.000183,43.900002,0.000000,0.054932,-0.000183,46.599998,0.000000,3.000000,129.000000
-0.032959,-0.000183,43.900002,0.000000,0.098877,-0.000183,46.599998,0.000000,3.000000,252.000000
-0.032959,-0.018127,43.900002,0.000000,0.076904,-0.000183,46.599998,0.000000,3.000000,252.000000
-0.010986,-0.000183,43.900002,0.000000,0.032959,-0.000183,46.599998,0.000000,3.000000,180.000000
-0.010986,-0.000183,43.900002,0.000000,0.076904,-0.029846,46.599998,0.000000,3.000000,96.000000
-0.010986,-0.000183,43.900002,0.000000,0.098877,-0.000183,46.599998,0.000000,3.000000,254.000000
-0.010986,-0.000183,43.900002,0.000000,0.076904,-0.000183,46.599998,0.000000,3.000000,254.000000
-0.032959,-0.000183,43.900002,0.000000,0.098877,-0.000183,46.599998,0.000000,3.000000,178.000000
-0.010986,-0.000183,43.900002,0.000000,0.076904,-0.000183,46.599998,0.000000,3.000000,70.000000
-0.010986,-0.000183,43.900002,0.000000,0.076904,-0.000183,46.599998,0.000000,3.000000,250.000000
-0.010986,-0.000183,43.900002,0.000000,0.076904,-0.000183,46.599998,0.000000,3.000000,250.000000
-0.010986,-0.000183,43.900002,0.000000,0.032959,-0.000183,46.599998,0.000000,3.000000,221.000000
-0.010986,-0.000183,43.900002,0.000000,0.054932,-0.000183,46.599998,0.000000,3.000000,193.000000
-0.010986,-0.000183,43.900002,0.000000,0.076904,-0.031678,46.599998,0.000000,3.000000,153.000000
0.010986,-0.000183,43.900002,0.000000,0.054932,-0.133852,46.599998,0.000000,3.000000,153.000000
-0.010986,-0.000183,43.900002,0.000000,0.076904,-0.050355,46.599998,0.000000,3.000000,175.000000
-0.032959,-0.000183,43.900002,0.000000,0.076904,-0.000183,46.599998,0.000000,3.000000,178.000000
-0.010986,-0.029114,43.900002,0.000000,0.054932,-0.000183,46.599998,0.000000,0.000000,208.000000
-0.010986,-0.000183,43.900002,0.000000,0.054932,-0.000183,46.599998,0.000000,3.000000,208.000000
-0.032959,-0.000183,43.900002,0.000000,0.076904,-0.034608,46.599998,0.000000,3.000000,153.000000
-0.032959,-0.000183,43.900002,0.000000,0.098877,-0.000183,46.599998,0.000000,3.000000,27.000000
-0.032959,-0.000183,43.900002,0.000000,0.098877,-0.195743,46.599998,0.000000,3.000000,216.000000
-0.032959,-0.081849,43.900002,0.000000,0.098877,-0.000183,46.599998,0.000000,3.000000,117.000000
-0.032959,-0.000183,43.900002,0.000000,0.010986,-0.000183,46.599998,0.000000,3.000000,55.000000
-0.032959,-0.000183,43.900002,0.000000,-0.032959,-0.000183,46.599998,0.000000,3.000000,249.000000
-0.010986,-0.000183,43.900002,0.000000,0.010986,-0.013733,46.599998,0.000000,0.000000,121.000000
-0.032959,-0.000183,43.900002,0.000000,0.032959,-0.046693,46.599998,0.000000,0.000000,121.000000
-0.032959,-0.000183,43.900002,0.000000,0.076904,-0.014099,46.599998,0.000000,3.000000,145.000000
-0.010986,-0.000183,43.900002,0.000000,0.054932,-0.184756,46.599998,0.000000,3.000000,75.000000
-0.010986,-0.000183,43.900002,0.000000,-0.010986,-0.000183,46.599998,0.000000,3.000000,121.000000
-0.010986,-0.000183,43.900002,0.000000,-0.076904,-0.000183,46.599998,0.000000,3.000000,60.000000
-0.032959,-0.000183,43.900002,0.000000,-0.098877,-0.000183,46.599998,0.000000,3.000000,165.000000
-0.010986,-0.000183,43.900002,0.000000,-0.054932,-0.013733,46.599998,0.000000,3.000000,252.000000
-0.032959,-0.000183,43.299999,0.000000,-0.032959,-0.077455,46.599998,0.000000,3.000000,131.000000
-0.010986,-0.001282,43.299999,0.000000,-0.076904,-0.052552,46.599998,0.000000,3.000000,162.000000
-0.032959,-0.000183,43.299999,0.000000,-0.054932,-0.000183,46.599998,0.000000,3.000000,101.000000
-0.032959,-0.000183,43.299999,0.000000,-0.076904,-0.025452,46.599998,0.000000,3.000000,40.000000
-0.032959,-0.000183,43.299999,0.000000,-0.010986,-0.000183,46.599998,0.000000,3.000000,211.000000
-0.032959,-0.000183,43.299999,0.000000,-0.054932,-0.000183,46.599998,0.000000,3.000000,83.000000
-0.032959,-0.000183,43.299999,0.000000,-0.032959,-0.062806,46.599998,0.000000,3.000000,136.000000
-0.032959,-0.000183,43.299999,0.000000,-0.032959,-0.007874,46.599998,0.000000,3.000000,88.000000
-0.010986,-0.000183,43.299999,0.000000,0.010986,-0.129091,46.599998,0.000000,3.000000,25.000000
-0.010986,0.084046,43.299999,0.000000,0.032959,-0.000183,46.599998,0.000000,3.000000,62.000000
-0.010986,-0.000183,43.299999,0.000000,-0.010986,-0.000183,46.599998,0.000000,3.000000,43.000000
-0.010986,-0.000183,43.299999,0.000000,0.010986,-0.003113,46.599998,0.000000,3.000000,36.000000
-0.010986,-0.000183,43.299999,0.000000,-0.054932,-0.000183,46.599998,0.000000,3.000000,240.000000
-0.010986,-0.000183,43.299999,0.000000,-0.032959,-0.000183,46.599998,0.000000,3.000000,193.000000
-0.010986,-0.000183,43.299999,0.000000,-0.010986,-0.000183,46.599998,0.000000,3.000000,193.000000
-0.010986,-0.000183,43.299999,0.000000,-0.032959,-0.042665,46.599998,0.000000,3.000000,37.000000
-0.032959,-0.017029,43.299999,0.000000,-0.054932,-0.000183,46.599998,0.000000,3.000000,160.000000
-0.032959,-0.000183,43.299999,0.000000,-0.054932,-0.000183,46.599998,0.000000,3.000000,88.000000
-0.032959,-0.000183,43.299999,0.000000,-0.054932,-0.040467,46.599998,0.000000,3.000000,88.000000
-0.054932,-0.000183,43.299999,0.000000,-0.032959,-0.000183,46.599998,0.000000,3.000000,155.000000
-0.010986,-0.000183,43.299999,0.000000,-0.010986,-0.000183,46.599998,0.000000,3.000000,33.000000
-0.010986,-0.000183,43.299999,0.000000,-0.010986,-0.030579,46.599998,0.000000,3.000000,67.000000
-0.010986,-0.000183,43.299999,0.000000,-0.010986,-0.000183,46.599998,0.000000,3.000000,96.000000
-0.032959,-0.062440,43.299999,0.000000,-0.054932,-0.000183,46.599998,0.000000,3.000000,143.000000
-0.032959,-0.000183,43.299999,0.000000,-0.076904,-0.013367,46.599998,0.000000,3.000000,102.000000
-0.032959,-0.000183,43.299999,0.000000,-0.076904,-0.113344,46.599998,0.000000,3.000000,7.000000
-0.032959,-0.000183,43.299999,0.000000,-0.010986,-0.000183,46.599998,0.000000,3.000000,71.000000
-0.032959,-0.000183,43.299999,0.000000,-0.010986,-0.000183,46.599998,0.000000,3.000000,71.000000
-0.010986,-0.000183,43.299999,0.000000,-0.010986,-0.000183,46.599998,0.000000,3.000000,153.000000
-0.032959,-0.000183,43.299999,0.000000,-0.032959,-0.000183,46.599998,0.000000,3.000000,181.000000
-0.032959,-0.000183,43.299999,0.000000,-0.054932,-0.140810,46.599998,0.000000,3.000000,155.000000
-0.032959,-0.000183,43.299999,0.000000,-0.054932,-0.052186,46.599998,0.000000,3.000000,103.000000
-0.032959,-0.000183,43.299999,0.000000,-0.032959,-0.000183,46.599998,0.000000,3.000000,105.000000
-0.032959,-0.000183,43.299999,0.000000,0.032959,-0.000183,46.599998,0.000000,3.000000,181.000000
-0.010986,-0.000183,43.299999,0.000000,0.010986,-0.000183,46.599998,0.000000,3.000000,214.000000
-0.010986,-0.000183,43.299999,0.000000,0.032959,-0.000183,46.599998,0.000000,3.000000,214.000000
-0.010986,-0.000183,43.299999,0.000000,0.010986,-0.000183,46.599998,0.000000,3.000000,36.000000
-0.032959,-0.000183,43.299999,0.000000,0.054932,-0.000183,46.599998,0.000000,3.000000,81.000000
-0.010986,-0.000183,43.299999,0.000000,0.032959,-0.114443,46.599998,0.000000,3.000000,192.000000
-0.010986,-0.000183,43.299999,0.000000,-0.010986,-0.000183,46.599998,0.000000,3.000000,179.000000
-0.054932,-0.000183,43.299999,0.000000,-0.032959,-0.004211,46.599998,0.000000,3.000000,56.000000
-0.010986,-0.000183,43.299999,0.000000,0.010986,-0.000183,46.599998,0.000000,3.000000,125.000000
-0.032959,-0.016663,43.299999,0.000000,-0.032959,-0.000549,46.599998,0.000000,3.000000,116.000000
-0.010986,-0.000183,43.299999,0.000000,-0.010986,-0.000183,46.599998,0.000000,3.000000,116.000000
-0.032959,-0.000183,43.299999,0.000000,-0.032959,-0.000183,46.599998,0.000000,3.000000,171.000000
-0.010986,-0.003845,43.299999,0.000000,0.010986,-0.000183,46.599998,0.000000,3.000000,75.000000
-0.032959,-0.000183,43.299999,0.000000,-0.032959,-0.000183,46.599998,0.000000,3.000000,43.000000
-0.032959,-0.000183,43.299999,0.000000,-0.010986,-0.006409,46.599998,0.000000,3.000000,225.000000
-0.032959,0.020691,43.299999,0.000000,0.076904,-0.094667,46.599998,0.000000,0.000000,196.000000
-0.010986,-0.000183,43.299999,0.000000,0.076904,-0.131289,46.599998,0.000000,3.000000,146.000000
-0.010986,-0.000183,43.299999,0.000000,0.054932,-0.000183,46.599998,0.000000,3.000000,142.000000
-0.010986,-0.000183,43.299999,0.000000,0.010986,-0.000183,46.599998,0.000000,3.000000,235.000000
-0.010986,-0.000183,43.299999,0.000000,0.054932,-0.000183,46.599998,0.000000,3.000000,189.000000
-0.010986,-0.000183,43.299999,0.000000,0.010986,-0.192080,46.599998,0.000000,3.000000,221.000000
-0.032959,-0.000183,43.299999,0.000000,0.032959,-0.000183,46.599998,0.000000,3.000000,61.000000
0.010986,-0.022522,43.299999,0.000000,0.010986,-0.000183,46.599998,0.000000,3.000000,208.000000
0.010986,-0.000183,43.299999,0.000000,0.032959,-0.000183,46.599998,0.000000,3.000000,199.000000
-0.032959,-0.000183,43.299999,0.000000,0.076904,-0.000183,46.599998,0.000000,3.000000,65.000000
0.010986,0.022156,43.299999,0.000000,0.098877,-0.000183,46.599998,0.000000,3.000000,193.000000
-0.010986,-0.016663,43.299999,0.000000,0.098877,-0.079286,46.599998,0.000000,3.000000,162.000000
-0.010986,-0.000183,43.299999,0.000000,0.120850,-0.055482,46.599998,0.000000,3.000000,224.000000
-0.010986,-0.089906,43.299999,0.000000,-0.010986,-0.000183,46.599998,0.000000,3.000000,232.000000
-0.032959,-0.000183,43.299999,0.000000,-0.010986,-0.070863,46.599998,0.000000,3.000000,9.000000
-0.032959,-0.028748,43.299999,0.000000,0.032959,-0.234928,45.900002,0.000000,3.000000,89.000000
-0.032959,-0.000183,43.299999,0.000000,-0.010986,-0.011536,46.599998,0.000000,3.000000,62.000000
-0.010986,0.010071,43.299999,0.000000,0.098877,-0.000183,46.599998,0.000000,3.000000,161.000000
0.010986,-0.003113,43.299999,0.000000,0.054932,-0.000183,45.900002,0.000000,3.000000,201.000000
0.054932,-0.008606,43.299999,0.000000,0.054932,-0.136049,45.900002,0.000000,3.000000,8.000000
0.032959,-0.000183,43.299999,0.000000,-0.010986,0.017761,45.900002,0.000000,3.000000,100.000000
0.010986,0.065736,43.299999,0.000000,0.010986,-0.000183,45.900002,0.000000,3.000000,147.000000
0.010986,-0.000183,43.299999,0.000000,-0.054932,-0.000183,45.900002,0.000000,0.000000,71.000000
-0.010986,-0.000183,43.299999,0.000000,-0.010986,-0.160953,45.900002,0.000000,3.000000,53.000000
-0.010986,-0.000183,43.299999,0.000000,-0.010986,-0.000183,45.900002,0.000000,3.000000,28.000000
-0.032959,-0.000183,43.299999,0.000000,0.120850,-0.013367,45.900002,0.000000,3.000000,84.000000
-0.010986,-0.000183,43.299999,0.000000,0.120850,-0.014832,45.900002,0.000000,3.000000,204.000000
0.010986,-0.000183,43.299999,0.000000,-0.010986,-0.000183,45.900002,0.000000,3.000000,166.000000
0.010986,-0.040101,43.299999,0.000000,-0.054932,-0.000183,45.900002,0.000000,0.000000,40.000000
-0.010986,-0.000183,43.299999,0.000000,-0.142822,-0.000183,45.900002,0.000000,3.000000,250.000000
-0.010986,-0.052918,43.299999,0.000000,-0.076904,-0.000183,45.900002,0.000000,3.000000,241.000000
0.010986,-0.000183,43.299999,0.000000,0.164795,-0.000183,45.900002,0.000000,3.000000,193.000000
0.010986,-0.000183,43.299999,0.000000,0.142822,-0.043397,45.900002,0.000000,3.000000,193.000000
-0.010986,-0.000183,43.299999,0.000000,0.120850,-0.000183,45.900002,0.000000,0.000000,204.000000
0.010986,-0.000183,43.299999,0.000000,0.054932,-0.000183,45.900002,0.000000,0.000000,123.000000
0.010986,-0.000183,43.299999,0.000000,0.010986,-0.000183,45.900002,0.000000,3.000000,218.000000
0.010986,-0.000183,43.299999,0.000000,-0.076904,-0.112612,45.900002,0.000000,0.000000,179.000000
-0.010986,0.030945,43.299999,0.000000,-0.054932,-0.050355,45.900002,0.000000,0.000000,162.000000
0.010986,-0.000183,43.299999,0.000000,-0.054932,-0.062074,45.900002,0.000000,0.000000,211.000000
-0.010986,-0.000183,43.299999,0.000000,0.010986,-0.048524,45.900002,0.000000,0.000000,189.000000
-0.032959,-0.000183,43.299999,0.000000,0.032959,-0.000183,45.900002,0.000000,3.000000,135.000000
-0.032959,-0.000183,43.299999,0.000000,0.010986,-0.177066,45.900002,0.000000,3.000000,125.000000
-0.032959,-0.000183,43.299999,0.000000,-0.076904,-0.000183,45.900002,0.000000,3.000000,132.000000
-0.010986,-0.000183,43.299999,0.000000,-0.098877,0.013000,45.900002,0.000000,0.000000,231.000000
-0.010986,-0.000183,43.299999,0.000000,-0.032959,-0.008606,45.900002,0.000000,0.000000,225.000000
-0.010986,-0.000183,43.299999,0.000000,-0.010986,-0.000183,45.900002,0.000000,0.000000,66.000000
0.010986,-0.080750,43.299999,0.000000,-0.010986,-0.002380,45.900002,0.000000,0.000000,167.000000
-0.010986,-0.000183,43.299999,0.000000,0.032959,-0.000183,45.900002,0.000000,0.000000,211.000000
-0.010986,-0.000183,43.299999,0.000000,-0.428467,-0.602610,45.900002,0.000000,0.000000,186.000000
-0.010986,-0.000183,43.299999,0.000000,-1.834717,-1.304646,45.900002,0.000000,0.000000,103.000000
0.010986,-0.000183,43.299999,0.000000,-12.513611,-6.469032,45.900002,0.000000,0.000000,207.000000
-0.010986,-0.000183,43.299999,0.000000,-15.545898,-8.851271,45.900002,0.000000,0.000000,105.000000
-0.032959,-0.000183,43.299999,0.000000,-16.578613,-9.646326,45.900002,0.000000,3.000000,35.000000
-0.032959,-0.000183,43.299999,0.000000,-16.732422,-9.583337,45.900002,0.000000,3.000000,235.000000
-0.032959,-0.000183,43.299999,0.000000,-17.567383,-10.046968,45.900002,0.000000,3.000000,186.000000
0.010986,-0.000183,43.299999,0.000000,-17.787109,-9.363607,45.900002,0.000000,0.000000,89.000000
-0.010986,-0.000183,43.299999,0.000000,-12.469666,-4.242435,45.900002,0.000000,0.000000,32.000000
-0.010986,-0.000183,43.299999,0.000000,-12.469666,-4.242435,45.900002,0.000000,3.000000,117.000000
-0.032959,0.022888,43.299999,0.000000,-8.448608,-1.869352,45.900002,0.000000,0.000000,175.000000
-0.010986,-0.000183,43.299999,0.000000,-6.756714,-0.987869,45.900002,0.000000,3.000000,171.000000
0.010986,-0.000183,43.299999,0.000000,-5.064758,-1.329915,45.900002,0.000000,3.000000,3.000000
-0.010986,-0.000183,43.299999,0.000000,-4.801086,-1.520714,45.900002,0.000000,3.000000,19.000000
0.010986,-0.000183,43.299999,0.000000,-3.922180,-1.025589,45.900002,0.000000,3.000000,0.000000
-0.010986,0.110415,43.299999,0.000000,-3.856262,-1.106157,45.900002,0.000000,3.000000,114.000000
-0.010986,0.172305,43.299999,0.000000,-3.746399,-0.964431,45.900002,0.000000,3.000000,74.000000
-0.010986,-0.000183,43.299999,0.000000,-3.658508,-1.141314,45.900002,0.000000,3.000000,37.000000
-0.010986,-0.000183,43.299999,0.000000,-3.680481,-0.850904,45.900002,0.000000,3.000000,71.000000
-0.010986,-0.000183,43.299999,0.000000,-3.680481,-0.756786,45.900002,0.000000,0.000000,185.000000
-0.010986,-0.000183,43.299999,0.000000,-3.548645,-0.686839,45.900002,0.000000,3.000000,71.000000
-0.010986,-0.000183,43.299999,0.000000,-3.438782,-0.579171,45.900002,0.000000,3.000000,86.000000
-0.010986,-0.000183,43.299999,0.000000,-3.438782,-1.030716,45.900002,0.000000,0.000000,164.000000
-0.010986,-0.000183,43.299999,0.000000,-3.416809,-0.699656,45.900002,0.000000,3.000000,8.000000
-0.010986,-0.000183,43.299999,0.000000,-3.416809,-0.783887,45.900002,0.000000,3.000000,65.000000
0.010986,-0.000183,43.299999,0.000000,-3.372864,-0.591622,45.900002,0.000000,3.000000,130.000000
-0.010986,-0.000183,43.299999,0.000000,-3.350891,-0.654978,45.900002,0.000000,3.000000,130.000000
-0.010986,0.033509,43.299999,0.000000,-3.306946,-0.444770,45.900002,0.000000,3.000000,178.000000
-0.010986,0.002014,43.299999,0.000000,-3.219055,-0.640696,45.900002,0.000000,3.000000,141.000000
0.010986,-0.000183,43.299999,0.000000,-3.197083,-0.675487,45.900002,0.000000,3.000000,17.000000
-0.010986,-0.000183,43.299999,0.000000,-3.197083,-0.493477,45.900002,0.000000,3.000000,17.000000
0.010986,-0.000183,43.299999,0.000000,-3.197083,-0.658641,45.900002,0.000000,3.000000,141.000000
-0.010986,-0.002747,43.299999,0.000000,-3.219055,-0.328313,45.900002,0.000000,3.000000,237.000000
-0.010986,-0.000183,43.299999,0.000000,-3.175110,-0.294988,45.900002,0.000000,3.000000,135.000000
0.010986,-0.000183,43.299999,0.000000,-3.197083,-0.286199,45.900002,0.000000,3.000000,105.000000
-0.010986,-0.000183,43.299999,0.000000,-3.131165,-0.383978,45.900002,0.000000,3.000000,58.000000
0.010986,-0.000183,43.299999,0.000000,-3.065247,-0.408149,45.900002,0.000000,3.000000,48.000000
-0.032959,-0.000183,43.299999,0.000000,-3.065247,-0.210025,45.900002,0.000000,3.000000,13.000000
-0.032959,-0.000183,43.299999,0.000000,-3.043274,-0.151430,45.900002,0.000000,3.000000,39.000000
0.010986,-0.000183,43.299999,0.000000,-2.977356,-0.180362,45.900002,0.000000,3.000000,127.000000
0.010986,0.099428,43.299999,0.000000,-2.845520,-0.486519,45.900002,0.000000,3.000000,7.000000
-0.010986,-0.000183,43.299999,0.000000,-2.603821,-0.407416,45.900002,0.000000,3.000000,206.000000
0.010986,-0.000183,43.299999,0.000000,-2.581848,-0.114809,45.900002,0.000000,3.000000,128.000000
0.010986,-0.000183,43.299999,0.000000,-2.515930,-0.213687,45.900002,0.000000,3.000000,191.000000
-0.032959,-0.000183,43.299999,0.000000,-2.406067,-0.200137,45.900002,0.000000,3.000000,231.000000
-0.010986,0.060609,43.299999,0.000000,-2.318176,-0.133852,45.900002,0.000000,3.000000,32.000000
-0.032959,-0.000183,43.299999,0.000000,-2.186340,-0.156924,45.900002,0.000000,3.000000,248.000000
-0.032959,0.026917,43.299999,0.000000,-2.186340,-0.003845,45.900002,0.000000,3.000000,19.000000
0.010986,-0.000183,43.299999,0.000000,-2.142395,-0.199039,45.900002,0.000000,3.000000,7.000000
-0.032959,0.021423,43.299999,0.000000,-2.010559,-0.379583,45.900002,0.000000,3.000000,215.000000
-0.032959,-0.000183,43.299999,0.000000,-1.834717,-0.270451,45.900002,0.000000,3.000000,187.000000
-0.032959,-0.000183,43.299999,0.000000,-1.834717,-0.160586,45.900002,0.000000,3.000000,206.000000
0.010986,-0.000183,43.299999,0.000000,-1.790771,-0.077088,45.900002,0.000000,3.000000,211.000000
-0.010986,-0.000183,43.299999,0.000000,-1.768799,-0.176333,45.900002,0.000000,3.000000,170.000000
0.010986,-0.000183,43.299999,0.000000,-1.746826,-0.091004,45.900002,0.000000,3.000000,60.000000
0.010986,-0.000183,43.299999,0.000000,-1.724854,-0.088441,45.900002,0.000000,3.000000,55.000000
0.010986,-0.000183,43.299999,0.000000,-1.680908,-0.151796,45.900002,0.000000,3.000000,232.000000
0.010986,-0.000183,43.299999,0.000000,-1.636963,-0.044129,45.900002,0.000000,3.000000,87.000000
0.010986,-0.000183,43.299999,0.000000,-1.307373,-0.301579,45.900002,0.000000,3.000000,197.000000
0.010986,-0.000183,43.299999,0.000000,-1.329346,-0.001648,45.900002,0.000000,3.000000,202.000000
-0.032959,-0.071961,43.299999,0.000000,-1.285400,-0.110781,45.900002,0.000000,3.000000,174.000000
-0.032959,-0.000183,43.299999,0.000000,-1.307373,-0.000183,45.900002,0.000000,3.000000,217.000000
-0.010986,-0.000183,43.299999,0.000000,-1.307373,-0.096132,45.900002,0.000000,3.000000,200.000000
-0.010986,-0.000183,43.299999,0.000000,-1.285400,-0.084046,45.900002,0.000000,3.000000,201.000000
-0.010986,-0.000183,43.299999,0.000000,-1.285400,-0.000183,45.900002,0.000000,3.000000,52.000000
-0.032959,-0.000183,43.299999,0.000000,-1.285400,-0.039369,45.900002,0.000000,3.000000,193.000000
-0.032959,-0.000183,43.299999,0.000000,-1.307373,-0.045594,45.900002,0.000000,3.000000,211.000000
-0.010986,-0.000183,43.299999,0.000000,-1.263428,-0.000183,45.900002,0.000000,3.000000,191.000000
-0.010986,-0.035340,43.299999,0.000000,-1.263428,-0.054749,45.900002,0.000000,3.000000,72.000000
-0.010986,-0.000183,43.299999,0.000000,-1.241455,-0.000183,45.900002,0.000000,3.000000,80.000000
-0.032959,-0.000183,43.299999,0.000000,-1.219482,-0.000183,45.900002,0.000000,3.000000,40.000000
-0.032959,-0.000183,43.299999,0.000000,-1.241455,-0.000183,45.900002,0.000000,3.000000,42.000000
-0.010986,-0.000183,43.299999,0.000000,-1.175537,-0.138979,45.900002,0.000000,3.000000,2.000000
0.010986,-0.000183,43.299999,0.000000,3.328918,0.858595,45.900002,0.000000,3.000000,213.000000
-0.010986,-0.031312,43.299999,0.000000,25.170044,5.291279,45.900002,0.000000,3.000000,228.000000
0.010986,-0.000183,43.299999,0.000000,26.092957,6.831953,45.900002,0.000000,3.000000,0.000000
0.010986,-0.000183,43.299999,0.000000,26.092957,6.831953,45.900002,0.000000,3.000000,225.000000
-0.032959,0.025818,43.299999,0.000000,26.664246,7.241383,45.900002,0.000000,3.000000,243.000000
0.010986,-0.000183,43.299999,0.000000,27.367371,7.329641,45.900002,0.000000,3.000000,196.000000
0.032959,-0.000183,43.299999,0.000000,27.938660,7.704281,45.900002,0.000000,3.000000,22.000000
0.032959,-0.065736,43.299999,0.000000,27.938660,7.704281,45.900002,0.000000,3.000000,70.000000
-0.010986,-0.045228,43.299999,0.000000,28.356140,8.006409,45.900002,0.000000,3.000000,231.000000
0.010986,-0.000183,43.299999,0.000000,29.235046,7.514946,45.900002,0.000000,3.000000,194.000000
-0.010986,-0.000183,43.299999,0.000000,30.948975,7.622248,45.900002,0.000000,0.000000,185.000000
-0.010986,-0.000183,43.299999,0.000000,30.948975,7.622248,45.900002,0.000000,0.000000,185.000000
0.010986,-0.000183,43.299999,0.000000,45.802673,1.142778,45.900002,0.000000,0.000000,162.000000
0.010986,-0.000183,43.299999,0.000000,47.538574,3.293202,45.900002,0.000000,0.000000,109.000000
0.010986,-0.057313,43.299999,0.000000,48.197754,0.216250,45.900002,0.000000,4.000000,122.000000
0.010986,-0.000183,43.299999,0.000000,46.989258,-0.039002,45.900002,0.000000,4.000000,122.000000
0.010986,-0.000183,43.299999,0.000000,27.477234,0.596384,45.900002,0.000000,4.000000,97.000000
0.010986,-0.000183,43.299999,0.000000,12.118103,0.619455,45.900002,0.000000,4.000000,18.000000
-0.010986,0.091371,43.299999,0.000000,7.393921,-0.000183,45.900002,0.000000,4.000000,213.000000
-0.010986,-0.000183,43.299999,0.000000,7.349976,-0.000183,45.900002,0.000000,4.000000,213.000000
-0.032959,-0.000183,43.299999,0.000000,6.888550,-0.000183,45.900002,0.000000,4.000000,106.000000
-0.032959,-0.000183,43.299999,0.000000,6.361206,-0.000183,45.900002,0.000000,4.000000,202.000000
-0.010986,0.111147,43.299999,0.000000,5.767883,0.101625,45.900002,0.000000,4.000000,178.000000
-0.032959,-0.000183,43.299999,0.000000,5.658020,0.026917,45.900002,0.000000,4.000000,157.000000
0.010986,-0.056947,43.299999,0.000000,5.196594,0.048524,45.900002,0.000000,4.000000,122.000000
-0.010986,-0.000183,43.299999,0.000000,5.020813,-0.000183,45.900002,0.000000,4.000000,113.000000
0.010986,-0.000183,43.299999,0.000000,4.757141,-0.066102,45.900002,0.000000,4.000000,80.000000
0.010986,-0.000183,43.299999,0.000000,4.713196,-0.003113,45.900002,0.000000,4.000000,129.000000
0.010986,-0.000183,43.299999,0.000000,4.559387,-0.000183,45.900002,0.000000,4.000000,206.000000
0.010986,-0.000183,43.299999,0.000000,4.471497,-0.046327,45.900002,0.000000,4.000000,150.000000
0.010986,-0.000183,43.299999,0.000000,4.054016,-0.000183,45.900002,0.000000,4.000000,189.000000
-0.010986,-0.000183,43.299999,0.000000,3.724426,-0.000183,45.900002,0.000000,4.000000,88.000000
-0.010986,-0.000183,43.299999,0.000000,3.746399,-0.000183,45.900002,0.000000,4.000000,94.000000
-0.010986,-0.000183,43.299999,0.000000,3.636536,-0.000183,45.900002,0.000000,4.000000,20.000000
0.010986,-0.045960,43.299999,0.000000,3.526672,-0.000183,45.900002,0.000000,4.000000,16.000000
-0.010986,0.044862,43.299999,0.000000,3.328918,-0.000183,45.900002,0.000000,4.000000,52.000000
-0.010986,-0.100161,43.299999,0.000000,3.284973,0.000549,45.900002,0.000000,4.000000,52.000000
-0.010986,-0.000183,43.299999,0.000000,3.219055,-0.000183,45.900002,0.000000,4.000000,248.000000
0.010986,-0.000183,43.299999,0.000000,3.175110,-0.000183,45.900002,0.000000,4.000000,223.000000
0.010986,-0.000183,43.299999,0.000000,3.043274,-0.000183,45.900002,0.000000,4.000000,249.000000
-0.010986,-0.000183,43.299999,0.000000,3.043274,-0.000183,45.900002,0.000000,4.000000,218.000000
-0.010986,-0.000183,43.299999,0.000000,2.691711,0.082948,45.900002,0.000000,4.000000,169.000000
-0.010986,-0.000183,43.299999,0.000000,2.515930,-0.000183,45.900002,0.000000,4.000000,152.000000
-0.010986,-0.000183,43.299999,0.000000,2.428040,-0.000183,45.900002,0.000000,4.000000,86.000000
-0.010986,-0.000183,43.299999,0.000000,2.384094,0.028381,45.900002,0.000000,4.000000,48.000000
